Year,Month,Day,Time,Flight_Time_(s),Sync,Temperature_(F),Baro_Press_(atm),Baro_Altitude_ASL_(feet),Baro_Altitude_AGL_(feet),Batt_Volts,Apo_Volts,Main_Volts,3rd_Volts,4th_Volts,Velocity_Up,Velocity_DR,Velocity_CR,Inertial_Altitude,Inertial_DR_Position,Inertial_CR_position,Tilt_Angle_(deg),Future_Angle_(deg),Roll_Angle_(deg),Reserved_1,Reserved_2,Reserved_3,Rocket_FER_Hex,Apo_FER_H  ex,Main_FER_Hex,3rd_FER_Hex,4th_FER_Hex,Liftoff,Apogee,Press_Increasing,Burnout_Coast,Apo_fired,Main_fired,3rd_fired,4th_fired,Normal_Ascent,Accel_Vel_LE_0,ECI_Vvel_le_0,Tilt Exceeded 90deg,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved,LT_AGL1,GT_AGL2,LT_FANG1,GT_FANG2,GT_FUTANG,LT_TVAL1,GT_TVAL2,LT_VEL1,GT_VEL2,LT_BVEL1,GT_BURN,Armed,Reserved,Reserved
2025,6,11,12:08:16.636,23.50,167,101.8,0.6392,11873.2,9116.5,4.136,0.02,4.10,4.11,0.02,33.00,-214.00,-3.00,9659.00,-5608.00,-177.00,84.0,0.0,3517.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.656,23.52,187,101.9,0.6392,11873.2,9116.5,4.136,0.02,4.10,4.11,0.02,32.00,-214.00,-3.00,9660.00,-5612.00,-177.00,84.2,0.0,3518.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.676,23.54,207,101.9,0.6393,11869.3,9112.5,4.136,0.02,4.10,4.11,0.02,32.00,-214.00,-3.00,9660.00,-5616.00,-177.00,84.4,0.0,3519.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.696,23.56,227,101.8,0.6393,11869.3,9112.5,4.135,0.02,4.10,4.11,0.02,31.00,-214.00,-3.00,9661.00,-5620.00,-177.00,84.5,0.0,3520.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.716,23.58,247,101.8,0.6392,11873.2,9116.5,4.136,0.02,4.10,4.11,0.02,30.00,-214.00,-3.00,9661.00,-5625.00,-177.00,84.7,0.0,3521.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.736,23.60,17,101.8,0.6392,11873.2,9116.5,4.136,0.02,4.10,4.11,0.02,30.00,-214.00,-3.00,9662.00,-5629.00,-178.00,84.8,0.0,3522.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.756,23.62,37,101.8,0.6392,11873.2,9116.5,4.136,0.02,4.10,4.11,0.02,29.00,-214.00,-3.00,9663.00,-5633.00,-178.00,85.0,0.0,3523.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.776,23.64,57,101.9,0.6392,11873.2,9116.5,4.135,0.02,4.10,4.11,0.02,28.00,-214.00,-3.00,9663.00,-5638.00,-178.00,85.1,0.0,3524.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.796,23.66,77,101.9,0.6391,11877.2,9120.5,4.137,0.02,4.10,4.11,0.02,28.00,-214.00,-3.00,9664.00,-5642.00,-178.00,85.2,0.0,3525.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.816,23.68,97,101.8,0.6391,11877.2,9120.5,4.137,0.02,4.10,4.11,0.02,27.00,-213.00,-3.00,9664.00,-5646.00,-178.00,85.4,0.0,3527.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.836,23.70,117,101.8,0.6391,11877.2,9120.5,4.137,0.02,4.10,4.11,0.02,26.00,-213.00,-3.00,9665.00,-5650.00,-178.00,85.5,0.0,3528.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.856,23.72,137,101.8,0.6390,11878.0,9121.3,4.137,0.02,4.10,4.11,0.02,26.00,-213.00,-3.00,9665.00,-5655.00,-178.00,85.6,0.0,3529.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.876,23.74,157,101.8,0.6390,11879.6,9122.8,4.137,0.02,4.10,4.11,0.02,25.00,-213.00,-3.00,9666.00,-5659.00,-178.00,85.8,0.0,3530.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.896,23.76,177,101.8,0.6390,11879.6,9122.8,4.136,0.02,4.10,4.11,0.02,24.00,-213.00,-3.00,9666.00,-5663.00,-178.00,85.9,0.0,3531.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.916,23.78,197,101.8,0.6391,11877.2,9120.5,4.136,0.02,4.10,4.11,0.02,24.00,-213.00,-3.00,9667.00,-5668.00,-178.00,86.0,0.0,3532.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.936,23.80,217,101.8,0.6391,11877.2,9120.5,4.136,0.02,4.10,4.11,0.02,23.00,-213.00,-3.00,9667.00,-5672.00,-178.00,86.2,0.0,3533.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.956,23.82,237,101.8,0.6390,11881.2,9124.4,4.137,0.02,4.10,4.11,0.02,22.00,-213.00,-3.00,9668.00,-5676.00,-178.00,86.3,0.0,3534.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.976,23.84,7,101.8,0.6389,11882.0,9125.2,4.138,0.02,4.10,4.11,0.02,22.00,-213.00,-3.00,9668.00,-5680.00,-178.00,86.4,0.0,3535.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:16.996,23.86,27,101.8,0.6391,11875.6,9118.9,4.136,0.02,4.10,4.11,0.02,21.00,-213.00,-3.00,9669.00,-5685.00,-178.00,86.5,0.0,3536.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.016,23.88,47,101.8,0.6391,11875.6,9118.9,4.137,0.02,4.10,4.11,0.02,20.00,-213.00,-3.00,9669.00,-5689.00,-178.00,86.6,0.0,3537.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.036,23.90,67,101.8,0.6389,11882.0,9125.2,4.136,0.02,4.10,4.11,0.02,20.00,-212.00,-3.00,9670.00,-5693.00,-179.00,86.8,0.0,3538.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.056,23.92,87,101.8,0.6390,11881.2,9124.4,4.138,0.02,4.10,4.11,0.02,19.00,-212.00,-3.00,9670.00,-5697.00,-179.00,86.9,0.0,3539.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.076,23.94,107,101.8,0.6390,11881.2,9124.4,4.136,0.02,4.10,4.11,0.02,18.00,-212.00,-3.00,9670.00,-5702.00,-179.00,87.0,0.0,3540.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.096,23.96,127,101.8,0.6389,11882.0,9125.2,4.137,0.02,4.10,4.11,0.02,18.00,-212.00,-3.00,9671.00,-5706.00,-179.00,87.1,0.0,3541.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.116,23.98,147,101.8,0.6390,11879.6,9122.8,4.136,0.02,4.10,4.11,0.02,17.00,-212.00,-3.00,9671.00,-5710.00,-179.00,87.2,0.0,3542.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.136,24.00,167,101.8,0.6390,11879.6,9122.8,4.136,0.02,4.10,4.11,0.02,16.00,-212.00,-3.00,9671.00,-5714.00,-179.00,87.4,0.0,3543.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.156,24.02,187,101.8,0.6389,11883.6,9126.8,4.136,0.02,4.10,4.11,0.02,16.00,-212.00,-3.00,9672.00,-5719.00,-179.00,87.5,0.0,3543.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.176,24.04,207,101.8,0.6389,11883.6,9126.8,4.135,0.02,4.10,4.11,0.02,15.00,-212.00,-3.00,9672.00,-5723.00,-179.00,87.6,0.0,3544.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.196,24.06,227,101.8,0.6388,11886.0,9129.2,4.136,0.02,4.10,4.11,0.02,15.00,-212.00,-3.00,9672.00,-5727.00,-179.00,87.7,0.0,3545.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.216,24.08,247,101.8,0.6389,11885.2,9128.4,4.136,0.02,4.10,4.11,0.02,14.00,-212.00,-3.00,9673.00,-5731.00,-179.00,87.9,0.0,3546.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.236,24.10,17,101.8,0.6390,11881.2,9124.4,4.137,0.02,4.10,4.11,0.02,13.00,-212.00,-3.00,9673.00,-5736.00,-179.00,88.0,0.0,3547.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.256,24.12,37,101.8,0.6389,11882.0,9125.2,4.137,0.02,4.10,4.11,0.02,13.00,-212.00,-3.00,9673.00,-5740.00,-179.00,88.1,0.0,3548.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.276,24.14,57,101.8,0.6388,11887.6,9130.8,4.136,0.02,4.10,4.11,0.02,12.00,-212.00,-3.00,9674.00,-5744.00,-179.00,88.2,0.0,3549.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.296,24.16,77,101.8,0.6388,11887.6,9130.8,4.136,0.02,4.10,4.11,0.02,11.00,-212.00,-3.00,9674.00,-5748.00,-179.00,88.4,0.0,3550.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.316,24.18,97,101.8,0.6388,11886.0,9129.2,4.137,0.02,4.10,4.11,0.02,11.00,-212.00,-3.00,9674.00,-5753.00,-179.00,88.5,0.0,3551.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.336,24.20,117,101.8,0.6388,11886.0,9129.2,4.136,0.02,4.10,4.11,0.02,10.00,-212.00,-3.00,9674.00,-5757.00,-180.00,88.6,0.0,3552.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.356,24.22,137,101.8,0.6388,11887.6,9130.8,4.136,0.02,4.10,4.11,0.02,9.00,-212.00,-3.00,9674.00,-5761.00,-180.00,88.8,0.0,3553.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.376,24.24,157,101.8,0.6388,11888.4,9131.6,4.135,0.02,4.10,4.11,0.02,9.00,-211.00,-3.00,9675.00,-5765.00,-180.00,88.9,0.0,3554.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.396,24.26,177,101.8,0.6388,11888.4,9131.6,4.136,0.02,4.10,4.11,0.02,8.00,-211.00,-3.00,9675.00,-5770.00,-180.00,89.1,0.0,3555.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.416,24.28,197,101.8,0.6388,11888.4,9131.6,4.137,0.02,4.10,4.11,0.02,8.00,-211.00,-3.00,9675.00,-5774.00,-180.00,89.2,0.0,3556.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.436,24.30,217,101.8,0.6388,11886.0,9129.2,4.136,0.02,4.10,4.11,0.02,7.00,-211.00,-3.00,9675.00,-5778.00,-180.00,89.4,0.0,3557.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.456,24.32,237,101.8,0.6388,11886.0,9129.2,4.137,0.02,4.10,4.11,0.02,6.00,-211.00,-3.00,9675.00,-5782.00,-180.00,89.5,0.0,3558.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.476,24.34,7,101.8,0.6388,11888.4,9131.6,4.136,0.02,4.10,4.11,0.02,6.00,-211.00,-3.00,9675.00,-5786.00,-180.00,89.6,0.0,3559.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.496,24.36,27,101.8,0.6388,11887.6,9130.8,4.136,0.02,4.10,4.11,0.02,5.00,-211.00,-3.00,9676.00,-5791.00,-180.00,89.8,0.0,3561.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.516,24.38,47,101.8,0.6389,11883.6,9126.8,4.136,0.02,4.10,4.11,0.02,4.00,-211.00,-3.00,9676.00,-5795.00,-180.00,89.9,0.0,3562.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.536,24.40,67,101.8,0.6389,11884.4,9127.6,4.136,0.02,4.10,4.11,0.02,4.00,-211.00,-3.00,9676.00,-5799.00,-180.00,90.1,0.0,3563.0,0,0,0,9,cce,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.556,24.42,87,101.8,0.6387,11889.9,9133.2,4.136,0.02,4.10,4.11,0.02,3.00,-211.00,-3.00,9676.00,-5803.00,-180.00,90.3,0.0,3564.0,0,0,0,809,cca,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.576,24.44,107,101.8,0.6387,11889.9,9133.2,4.136,0.02,4.10,4.11,0.02,2.00,-211.00,-3.00,9676.00,-5808.00,-180.00,90.4,0.0,3565.0,0,0,0,809,cca,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.596,24.46,127,101.8,0.6388,11888.4,9131.6,4.137,0.02,4.10,4.11,0.02,2.00,-211.00,-3.00,9676.00,-5812.00,-180.00,90.6,0.0,3566.0,0,0,0,809,cca,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
2025,6,11,12:08:17.616,24.48,147,101.8,0.6388,11888.4,9131.6,4.136,0.02,4.10,4.11,0.02,1.00,-211.00,-3.00,9676.00,-5816.00,-180.00,90.7,0.0,3567.0,0,0,0,809,cca,cca,cca,cca,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0
